id_x,company_id,year,operating_activity,investing_activity,financing_activity,net_cash_flow,id_y,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,free_cash_flow,cfo_quality,capex_pct,capex_label,fcf_conversion,cfo_sign,cfi_sign,cff_sign,pattern_label
159,APOLLOHOSP,Mar 2021,1265.0,-880.0,-340.0,44.0,180,10560,9420,1140.0,11.0,103,449,573,221,38.0,137,10.0,29.0,385.0,High Quality,8.333333333333332,Capital Intensive,33.771929824561404,+,-,-,Reinvestor
160,APOLLOHOSP,Mar 2022,1696.0,-747.0,-792.0,158.0,181,14663,12474,2189.0,15.0,368,379,601,1578,30.0,1108,73.0,16.0,949.0,High Quality,5.094455432039828,Moderate,43.35312928277752,+,-,-,Reinvestor
161,APOLLOHOSP,Mar 2023,1377.0,-857.0,-633.0,-113.0,182,16612,14548,2065.0,12.0,75,381,615,1144,22.0,844,57.0,26.0,520.0,High Quality,5.158921261738502,Moderate,25.181598062954,+,-,-,Reinvestor
162,APOLLOHOSP,Mar 2024,1920.0,-1537.0,-311.0,72.0,183,19059,16665,2394.0,13.0,105,449,687,1362,33.0,935,63.0,26.0,383.0,High Quality,8.064431502177449,Capital Intensive,15.998329156223893,+,-,-,Reinvestor
163,ASIANPAINT,Mar 2013,1187.0,-463.0,-601.0,123.0,185,10504,8767,1737.0,17.0,114,42,155,1655,30.0,1160,12.0,40.0,724.0,High Quality,4.407844630616908,Moderate,41.681059297639614,+,-,-,Reinvestor
164,ASIANPAINT,Mar 2014,1402.0,-586.0,-626.0,190.0,186,12220,10217,2004.0,16.0,124,48,246,1834,31.0,1263,13.0,42.0,816.0,High Quality,4.795417348608838,Moderate,40.7185628742515,+,-,-,Reinvestor
165,ASIANPAINT,Mar 2015,1188.0,-465.0,-576.0,147.0,187,13615,11372,2243.0,16.0,142,42,266,2077,31.0,1427,15.0,42.0,723.0,Moderate,3.4153507161219245,Moderate,32.23361569326795,+,-,-,Reinvestor
166,ASIANPAINT,Mar 2016,2243.0,-866.0,-849.0,528.0,188,14271,11546,2725.0,19.0,213,49,276,2614,32.0,1803,18.0,41.0,1377.0,High Quality,6.068250297806741,Moderate,50.53211009174312,+,-,-,Reinvestor
167,ASIANPAINT,Mar 2017,1527.0,-681.0,-756.0,90.0,189,15062,12068,2994.0,20.0,338,37,335,2960,32.0,2016,20.0,51.0,846.0,Moderate,4.521311910768822,Moderate,28.256513026052104,+,-,-,Reinvestor
168,ASIANPAINT,Mar 2018,2113.0,-1556.0,-1379.0,-822.0,190,16825,13621,3204.0,19.0,336,41,360,3138,33.0,2098,21.0,41.0,557.0,High Quality,9.248142644873699,Capital Intensive,17.384519350811487,+,-,-,Reinvestor
169,ASIANPAINT,Mar 2019,2470.0,-918.0,-1117.0,434.0,191,19240,15475,3765.0,20.0,274,110,622,3306,33.0,2208,22.0,47.0,1552.0,High Quality,4.771309771309771,Moderate,41.221779548472774,+,-,-,Reinvestor
170,ASIANPAINT,Mar 2020,3038.0,-518.0,-2871.0,-351.0,192,20211,16054,4157.0,21.0,355,102,780,3629,24.0,2774,28.0,43.0,2520.0,High Quality,2.5629607639404286,Asset Light,60.62063988453211,+,-,-,Reinvestor
171,ASIANPAINT,Mar 2021,3683.0,-541.0,-650.0,2492.0,193,21713,16857,4856.0,22.0,332,92,791,4304,26.0,3207,33.0,55.0,3142.0,High Quality,2.491594897066274,Asset Light,64.70345963756178,+,-,-,Reinvestor
172,ASIANPAINT,Mar 2022,986.0,-317.0,-1808.0,-1138.0,194,29101,24298,4804.0,17.0,296,95,816,4188,26.0,3085,32.0,61.0,669.0,Accrual Risk,1.089309645716642,Asset Light,13.925895087427145,+,-,-,Reinvestor
173,ASIANPAINT,Mar 2023,4193.0,-1282.0,-2140.0,771.0,195,34489,28229,6260.0,18.0,431,144,858,5689,26.0,4195,43.0,60.0,2911.0,Moderate,3.7171271999768045,Moderate,46.501597444089455,+,-,-,Reinvestor
174,ASIANPAINT,Mar 2024,6104.0,-2548.0,-2982.0,573.0,196,35495,27910,7585.0,21.0,821,205,853,7348,24.0,5558,57.0,58.0,3556.0,High Quality,7.17847584166784,Moderate,46.88200395517469,+,-,-,Reinvestor
196,AXISBANK,Mar 2013,2573.0,-10939.0,14931.0,6566.0,219,27183,17516,8313.0,1353.0,5,6551,352,7553,31.0,5179,22.0,16.0,-8366.0,Accrual Risk,40.2420630541147,Capital Intensive,-100.63755563575123,+,-,+,Mixed
197,AXISBANK,Mar 2014,14464.0,-14166.0,7785.0,8082.0,220,30641,18690,9644.0,2307.0,8,7405,364,9349,33.0,6218,26.0,15.0,298.0,High Quality,46.23217257922392,Capital Intensive,3.090004147656574,+,-,+,Mixed
198,AXISBANK,Mar 2015,-15162.0,-7972.0,31045.0,7910.0,221,35479,21254,11127.0,3097.0,9,8365,406,11057,33.0,7358,31.0,15.0,-23134.0,Accrual Risk,22.469629921925645,Capital Intensive,-207.90869057248136,-,-,+,Growth Funded by Debt
199,AXISBANK,Mar 2016,-34495.0,9211.0,22495.0,-2789.0,222,40988,24155,13367.0,3466.0,8,9371,444,12394,34.0,8224,35.0,14.0,-25284.0,Accrual Risk,22.47243095540158,Capital Intensive,-189.15239021470788,-,+,+,Distress Signal
200,AXISBANK,Mar 2017,32209.0,-12458.0,-2487.0,17263.0,223,44542,26449,23808.0,-5715.0,-13,11691,509,5468,33.0,3679,15.0,33.0,19751.0,High Quality,27.96910780836065,Capital Intensive,82.95950940860214,+,-,-,Reinvestor
201,AXISBANK,Mar 2018,-38390.0,-10007.0,41342.0,-7055.0,224,45780,27163,28895.0,-10277.0,-22,10967,568,122,-99.0,276,1.0,0.0,-48397.0,Accrual Risk,21.858890345128877,Capital Intensive,-167.49264578646824,-,-,+,Growth Funded by Debt
202,AXISBANK,Mar 2019,37125.0,-18674.0,5643.0,24094.0,225,54986,33278,27155.0,-5447.0,-10,13130,710,6974,33.0,4677,18.0,6.0,18451.0,High Quality,33.96137198559634,Capital Intensive,67.94697109187994,+,-,+,Mixed
203,AXISBANK,Mar 2020,30416.0,-9485.0,8865.0,29795.0,226,62635,37429,35066.0,-9859.0,-16,15537,773,4904,67.0,1627,6.0,0.0,20931.0,High Quality,15.14329049253612,Capital Intensive,59.690298294644386,+,-,+,Mixed
204,AXISBANK,Mar 2021,12633.0,-54288.0,7279.0,-34375.0,227,63346,34107,31749.0,-2510.0,-4,12264,948,8806,25.0,6588,22.0,0.0,-41655.0,High Quality,85.70075458592493,Capital Intensive,-131.2009827081168,+,-,+,Mixed
205,AXISBANK,Mar 2022,28137.0,-27112.0,47894.0,48919.0,228,67377,34245,29962.0,3170.0,5,15221,1008,17383,25.0,13025,42.0,2.0,1025.0,High Quality,40.239250782908115,Capital Intensive,3.420999933248782,+,-,+,Mixed
206,AXISBANK,Mar 2023,22075.0,-32351.0,6641.0,-3636.0,229,85164,42218,29089.0,13857.0,16,16143,13094,16906,43.0,9580,31.0,3.0,-10276.0,High Quality,37.986707998684885,Capital Intensive,-35.32606827323043,+,-,+,Mixed
207,AXISBANK,Mar 2024,-5555.0,-9001.0,22341.0,7785.0,230,109369,59474,37943.0,11952.0,11,22442,1334,33060,25.0,24861,81.0,1.0,-14556.0,Accrual Risk,8.229937185125584,Capital Intensive,-38.36280736894816,-,-,+,Growth Funded by Debt
208,BAJAJ-AUTO,Mar 2013,2218.0,-1394.0,-1445.0,-621.0,206,20025,16370,3656.0,18.0,790,1,168,4277,29.0,3133,108.0,42.0,824.0,Moderate,6.961298377028714,Moderate,22.538293216630198,+,-,-,Reinvestor
209,BAJAJ-AUTO,Mar 2014,3502.0,-2072.0,-1496.0,-66.0,207,20137,15974,4163.0,21.0,674,1,181,4655,31.0,3380,117.0,43.0,1430.0,High Quality,10.28951680985251,Capital Intensive,34.350228200816716,+,-,-,Reinvestor
210,BAJAJ-AUTO,Mar 2015,2114.0,-380.0,-1644.0,90.0,208,21595,17467,4128.0,19.0,228,6,267,4083,31.0,3026,105.0,48.0,1734.0,Moderate,1.7596665894883075,Asset Light,42.00581395348838,+,-,-,Reinvestor
211,BAJAJ-AUTO,Mar 2016,3690.0,-68.0,-3384.0,238.0,209,22574,17781,4793.0,21.0,1194,1,307,5679,28.0,4061,140.0,39.0,3622.0,Moderate,0.30123150527155135,Asset Light,75.56853745044857,+,-,-,Reinvestor
212,BAJAJ-AUTO,Mar 2017,3267.0,-3610.0,-190.0,-532.0,210,21755,17326,4429.0,20.0,1468,1,307,5588,27.0,4079,141.0,39.0,-343.0,Moderate,16.593886462882097,Capital Intensive,-7.744411831113118,+,-,-,Reinvestor
213,BAJAJ-AUTO,Mar 2018,4328.0,-1954.0,-1885.0,488.0,211,25210,20364,4846.0,19.0,1404,1,315,5933,29.0,4219,146.0,41.0,2374.0,High Quality,7.7508925029750095,Moderate,48.98885678910442,+,-,-,Reinvestor
214,BAJAJ-AUTO,Mar 2019,2487.0,-273.0,-2074.0,140.0,212,30358,25160,5198.0,17.0,2028,4,266,6956,29.0,4928,170.0,35.0,2214.0,Moderate,0.8992687265300744,Asset Light,42.59330511735283,+,-,-,Reinvestor
215,BAJAJ-AUTO,Mar 2020,3850.0,1766.0,-6247.0,-630.0,213,29919,24809,5109.0,17.0,1832,3,246,6692,22.0,5212,180.0,67.0,5616.0,Moderate,5.902603696647615,Moderate,109.92366412213741,+,+,-,Liquidating Assets
216,BAJAJ-AUTO,Mar 2021,3120.0,-2869.0,-20.0,231.0,214,27741,22803,4938.0,18.0,1570,7,259,6241,22.0,4857,168.0,83.0,251.0,Moderate,10.342092931040698,Capital Intensive,5.0830295666261645,+,-,-,Reinvestor
217,BAJAJ-AUTO,Mar 2022,4197.0,276.0,-4056.0,417.0,215,33145,27886,5259.0,16.0,2671,9,270,7652,19.0,6166,213.0,66.0,4473.0,Moderate,0.8327047820184039,Asset Light,85.05419281232174,+,+,-,Liquidating Assets
218,BAJAJ-AUTO,Mar 2023,5277.0,1211.0,-7181.0,-692.0,216,36455,29991,6465.0,18.0,1703,40,286,7842,23.0,6060,214.0,65.0,6488.0,Moderate,3.3219037169112604,Moderate,100.35576179427687,+,+,-,Liquidating Assets
219,BAJAJ-AUTO,Mar 2024,6558.0,-72.0,-6167.0,319.0,217,44870,36106,8765.0,20.0,1700,60,365,10040,23.0,7708,276.0,29.0,6486.0,Moderate,0.16046356139959886,Asset Light,73.99885909868796,+,-,-,Reinvestor
220,BAJAJ-AUTO,Mar 2013,2218.0,-1394.0,-1445.0,-621.0,206,20025,16370,3656.0,18.0,790,1,168,4277,29.0,3133,108.0,42.0,824.0,Moderate,6.961298377028714,Moderate,22.538293216630198,+,-,-,Reinvestor
221,BAJAJ-AUTO,Mar 2014,3502.0,-2072.0,-1496.0,-66.0,207,20137,15974,4163.0,21.0,674,1,181,4655,31.0,3380,117.0,43.0,1430.0,High Quality,10.28951680985251,Capital Intensive,34.350228200816716,+,-,-,Reinvestor
222,BAJAJ-AUTO,Mar 2015,2114.0,-380.0,-1644.0,90.0,208,21595,17467,4128.0,19.0,228,6,267,4083,31.0,3026,105.0,48.0,1734.0,Moderate,1.7596665894883075,Asset Light,42.00581395348838,+,-,-,Reinvestor
223,BAJAJ-AUTO,Mar 2016,3690.0,-68.0,-3384.0,238.0,209,22574,17781,4793.0,21.0,1194,1,307,5679,28.0,4061,140.0,39.0,3622.0,Moderate,0.30123150527155135,Asset Light,75.56853745044857,+,-,-,Reinvestor
224,BAJAJ-AUTO,Mar 2017,3267.0,-3610.0,-190.0,-532.0,210,21755,17326,4429.0,20.0,1468,1,307,5588,27.0,4079,141.0,39.0,-343.0,Moderate,16.593886462882097,Capital Intensive,-7.744411831113118,+,-,-,Reinvestor
225,BAJAJ-AUTO,Mar 2018,4328.0,-1954.0,-1885.0,488.0,211,25210,20364,4846.0,19.0,1404,1,315,5933,29.0,4219,146.0,41.0,2374.0,High Quality,7.7508925029750095,Moderate,48.98885678910442,+,-,-,Reinvestor
226,BAJAJ-AUTO,Mar 2019,2487.0,-273.0,-2074.0,140.0,212,30358,25160,5198.0,17.0,2028,4,266,6956,29.0,4928,170.0,35.0,2214.0,Moderate,0.8992687265300744,Asset Light,42.59330511735283,+,-,-,Reinvestor
227,BAJAJ-AUTO,Mar 2020,3850.0,1766.0,-6247.0,-630.0,213,29919,24809,5109.0,17.0,1832,3,246,6692,22.0,5212,180.0,67.0,5616.0,Moderate,5.902603696647615,Moderate,109.92366412213741,+,+,-,Liquidating Assets
228,BAJAJ-AUTO,Mar 2021,3120.0,-2869.0,-20.0,231.0,214,27741,22803,4938.0,18.0,1570,7,259,6241,22.0,4857,168.0,83.0,251.0,Moderate,10.342092931040698,Capital Intensive,5.0830295666261645,+,-,-,Reinvestor
229,BAJAJ-AUTO,Mar 2022,4197.0,276.0,-4056.0,417.0,215,33145,27886,5259.0,16.0,2671,9,270,7652,19.0,6166,213.0,66.0,4473.0,Moderate,0.8327047820184039,Asset Light,85.05419281232174,+,+,-,Liquidating Assets
230,BAJAJ-AUTO,Mar 2023,5277.0,1211.0,-7181.0,-692.0,216,36455,29991,6465.0,18.0,1703,40,286,7842,23.0,6060,214.0,65.0,6488.0,Moderate,3.3219037169112604,Moderate,100.35576179427687,+,+,-,Liquidating Assets
231,BAJAJ-AUTO,Mar 2024,6558.0,-72.0,-6167.0,319.0,217,44870,36106,8765.0,20.0,1700,60,365,10040,23.0,7708,276.0,29.0,6486.0,Moderate,0.16046356139959886,Asset Light,73.99885909868796,+,-,-,Reinvestor
232,BAJAJFINSV,Mar 2013,-6922.0,2953.0,4592.0,623.0,232,8055,4124,3931.0,49.0,2,1204,22,2708,18.0,2214,10.0,2.0,-3969.0,Accrual Risk,36.660459342023586,Capital Intensive,-100.96667514627322,-,+,+,Distress Signal
233,BAJAJFINSV,Mar 2014,-9807.0,3764.0,6521.0,478.0,233,6023,1531,4491.0,75.0,3,1562,31,2902,24.0,2191,10.0,2.0,-6043.0,Accrual Risk,62.49377386684376,Capital Intensive,-134.55800489868625,-,+,+,Distress Signal
234,BAJAJFINSV,Mar 2015,-10731.0,3709.0,6839.0,-183.0,234,11335,5823,5511.0,49.0,8,2230,38,3251,26.0,2409,11.0,2.0,-7022.0,Accrual Risk,32.721658579620645,Capital Intensive,-127.41789148974777,-,+,+,Distress Signal
235,BAJAJFINSV,Mar 2016,-9795.0,-886.0,11602.0,921.0,235,20533,13795,6739.0,33.0,0,2877,58,3804,27.0,2775,12.0,1.0,-10681.0,Accrual Risk,4.315005113719379,Moderate,-158.4953257159816,-,-,+,Growth Funded by Debt
236,BAJAJFINSV,Mar 2017,-10922.0,151.0,12513.0,1742.0,236,24507,15794,8713.0,36.0,0,3716,73,4925,30.0,3450,14.0,1.0,-10771.0,Accrual Risk,0.6161504876157833,Asset Light,-123.61987834270629,-,+,+,Distress Signal
237,BAJAJFINSV,Mar 2018,-19580.0,-922.0,19590.0,-911.0,237,32862,22074,10788.0,33.0,1,4531,160,6099,32.0,4176,17.0,1.0,-20502.0,Accrual Risk,2.805672204978394,Asset Light,-190.04449388209122,-,-,+,Growth Funded by Debt
238,BAJAJFINSV,Mar 2019,-27076.0,-6903.0,34535.0,555.0,238,42605,27569,15037.0,35.0,2,6657,226,8155,34.0,5374,20.0,1.0,-33979.0,Accrual Risk,16.20232367093064,Capital Intensive,-225.96927578639355,-,-,+,Growth Funded by Debt
239,BAJAJFINSV,Mar 2020,-23369.0,-9948.0,34479.0,1162.0,239,54351,36094,18258.0,34.0,0,9500,457,8302,28.0,5994,21.0,2.0,-33317.0,Accrual Risk,18.303251090136335,Capital Intensive,-182.4789133530507,-,-,+,Growth Funded by Debt
240,BAJAJFINSV,Mar 2021,4547.0,-3684.0,1687.0,2551.0,240,60592,40950,19641.0,32.0,-7,9274,498,9862,25.0,7367,28.0,1.0,863.0,Moderate,6.0800105624504885,Moderate,4.393869965887684,+,-,+,Mixed
241,BAJAJFINSV,Mar 2022,-33670.0,1445.0,32326.0,101.0,241,68406,46951,21455.0,31.0,8,9629,563,11271,26.0,8314,29.0,1.0,-32225.0,Accrual Risk,2.1123878022395695,Asset Light,-150.19808902353765,-,+,+,Distress Signal
242,BAJAJFINSV,Mar 2023,-39480.0,-13945.0,51016.0,-2409.0,242,82072,52204,29868.0,36.0,1,12380,678,16811,27.0,12210,40.0,2.0,-53425.0,Accrual Risk,16.99117847743445,Capital Intensive,-178.87036293022632,-,-,+,Growth Funded by Debt
243,BAJAJFINSV,Mar 2024,-68674.0,-10960.0,82709.0,3075.0,243,110382,69497,40886.0,37.0,-4,18607,900,21375,27.0,15595,51.0,2.0,-79634.0,Accrual Risk,9.929155115870342,Capital Intensive,-194.77082619967717,-,-,+,Growth Funded by Debt
244,BAJAJHLDNG,Mar 2013,473.0,-369.0,-332.0,-228.0,245,337,15,322.0,95.0,3,0,2,322,21.0,1856,167.0,15.0,104.0,Accrual Risk,109.49554896142433,Capital Intensive,32.298136645962735,+,-,-,Reinvestor
245,BAJAJHLDNG,Mar 2014,872.0,-519.0,-326.0,27.0,246,423,23,400.0,94.0,5,0,5,400,20.0,1988,179.0,17.0,353.0,Accrual Risk,122.69503546099291,Capital Intensive,88.25,+,-,-,Reinvestor
246,BAJAJHLDNG,Mar 2015,796.0,-464.0,-391.0,-59.0,247,524,40,484.0,92.0,35,0,6,513,19.0,2029,182.0,19.0,332.0,Accrual Risk,88.54961832061069,Capital Intensive,68.59504132231406,+,-,-,Reinvestor
247,BAJAJHLDNG,Mar 2016,1147.0,1019.0,-761.0,1406.0,248,470,42,429.0,91.0,7,0,5,430,21.0,2265,204.0,16.0,2166.0,Moderate,216.8085106382979,Capital Intensive,504.8951048951049,+,+,-,Liquidating Assets
248,BAJAJHLDNG,Mar 2017,-923.0,-372.0,-110.0,-1406.0,249,842,215,628.0,75.0,8,0,5,630,21.0,2473,222.0,15.0,-1295.0,Accrual Risk,44.180522565320665,Capital Intensive,-206.21019108280257,-,-,-,Pre-Revenue
249,BAJAJHLDNG,Mar 2018,1631.0,-1123.0,-434.0,74.0,250,420,65,355.0,85.0,2390,0,5,2739,3.0,2655,239.0,17.0,508.0,Moderate,267.38095238095235,Capital Intensive,143.09859154929578,+,-,-,Reinvestor
250,BAJAJHLDNG,Mar 2019,628.0,-163.0,-536.0,-72.0,251,431,85,347.0,80.0,2827,0,4,3170,4.0,3048,274.0,12.0,465.0,Accrual Risk,37.81902552204176,Capital Intensive,134.0057636887608,+,-,-,Reinvestor
251,BAJAJHLDNG,Mar 2020,1920.0,-800.0,-1028.0,92.0,252,435,134,301.0,69.0,3058,13,33,3314,7.0,3080,269.0,15.0,1120.0,Moderate,183.90804597701148,Capital Intensive,372.09302325581393,+,-,-,Reinvestor
252,BAJAJHLDNG,Mar 2021,272.0,-308.0,-37.0,-73.0,253,457,106,352.0,77.0,3451,4,34,3766,3.0,3654,328.0,12.0,-36.0,Accrual Risk,67.39606126914661,Capital Intensive,-10.227272727272728,+,-,-,Reinvestor
253,BAJAJHLDNG,Mar 2022,1610.0,-151.0,-1460.0,-1.0,254,484,117,367.0,76.0,3896,3,34,4226,2.0,4126,364.0,32.0,1459.0,Accrual Risk,31.198347107438018,Capital Intensive,397.54768392370573,+,-,-,Reinvestor
254,BAJAJHLDNG,Mar 2023,1728.0,-137.0,-1587.0,4.0,255,522,142,380.0,73.0,4673,7,34,5012,1.0,4946,436.0,28.0,1591.0,Accrual Risk,26.245210727969347,Capital Intensive,418.6842105263158,+,-,-,Reinvestor
255,BAJAJHLDNG,Mar 2024,1941.0,-472.0,-1455.0,14.0,256,1702,140,1562.0,92.0,5967,2,34,7493,2.0,7365,653.0,20.0,1469.0,Accrual Risk,27.73207990599295,Capital Intensive,94.0460947503201,+,-,-,Reinvestor
256,BAJFINANCE,Mar 2015,-7064.0,-360.0,6867.0,-557.0,258,5392,2274,1752.0,1367.0,25,26,36,1357,34.0,898,18.0,10.0,-7424.0,Accrual Risk,6.6765578635014835,Moderate,-423.7442922374429,-,-,+,Growth Funded by Debt
257,BAJFINANCE,Mar 2016,-9870.0,-687.0,11656.0,1100.0,259,7299,2959,2354.0,1986.0,27,35,56,1965,35.0,1279,24.0,10.0,-10557.0,Accrual Risk,9.412248253185368,Capital Intensive,-448.4706881903144,-,-,+,Growth Funded by Debt
258,BAJFINANCE,Mar 2017,-10439.0,-3047.0,12513.0,-972.0,260,9970,3853,3250.0,2867.0,29,22,71,2817,35.0,1836,33.0,11.0,-13486.0,Accrual Risk,30.561685055165494,Capital Intensive,-414.95384615384614,-,-,+,Growth Funded by Debt
259,BAJFINANCE,Mar 2018,-20566.0,1075.0,19503.0,13.0,261,12746,4696,4115.0,3935.0,31,10,102,3843,35.0,2496,43.0,9.0,-19491.0,Accrual Risk,8.434018515612742,Capital Intensive,-473.65735115431346,-,+,+,Distress Signal
260,BAJFINANCE,Mar 2019,-29062.0,-5379.0,34449.0,9.0,262,18487,6723,5454.0,6310.0,34,13,144,6179,35.0,3995,69.0,9.0,-34441.0,Accrual Risk,29.09612159896143,Capital Intensive,-631.4814814814815,-,-,+,Growth Funded by Debt
261,BAJFINANCE,Mar 2020,-24412.0,-8758.0,34167.0,998.0,263,26374,9608,9159.0,7608.0,29,9,295,7322,28.0,5264,87.0,11.0,-33170.0,Accrual Risk,33.20694623492834,Capital Intensive,-362.15744076864286,-,-,+,Growth Funded by Debt
262,BAJFINANCE,Mar 2021,-807.0,-429.0,1741.0,505.0,264,26673,9519,10839.0,6314.0,24,3,325,5992,26.0,4420,73.0,14.0,-1236.0,Accrual Risk,1.6083680125970081,Asset Light,-11.40326598394686,-,-,+,Growth Funded by Debt
263,BAJFINANCE,Mar 2022,-37090.0,6347.0,32275.0,1532.0,265,31641,9855,11880.0,9906.0,31,-17,385,9504,26.0,7028,116.0,17.0,-30743.0,Accrual Risk,20.059416579754117,Capital Intensive,-258.7794612794613,-,+,+,Distress Signal
264,BAJFINANCE,Mar 2023,-42112.0,-10394.0,50675.0,-1831.0,266,41411,12701,12693.0,16018.0,39,-5,485,15528,26.0,11508,190.0,16.0,-52506.0,Accrual Risk,25.09961121441163,Capital Intensive,-413.66107303238005,-,-,+,Growth Funded by Debt
265,BAJFINANCE,Mar 2024,-72760.0,-7171.0,82415.0,2484.0,267,54972,18886,16099.0,19987.0,36,6,683,19310,25.0,14451,233.0,15.0,-79931.0,Accrual Risk,13.044822818889617,Capital Intensive,-496.49667681222434,-,-,+,Growth Funded by Debt
266,BANKBARODA,Mar 2013,23196.0,-514.0,-790.0,21892.0,269,36442,24486,10950.0,1006.0,3,4511,322,5195,9.0,4829,23.0,19.0,22682.0,High Quality,1.410460457713627,Asset Light,207.14155251141554,+,-,-,Reinvestor
267,BANKBARODA,Mar 2014,42233.0,-730.0,5151.0,46654.0,270,40463,27604,12049.0,809.0,2,5555,368,5996,18.0,5036,23.0,19.0,41503.0,High Quality,1.8041173417690237,Asset Light,344.45182172794426,+,-,+,Mixed
268,BANKBARODA,Mar 2015,17838.0,-556.0,-6.0,17276.0,271,44915,30547,13466.0,902.0,2,5449,368,5983,36.0,3950,18.0,18.0,17282.0,High Quality,1.2378937993988643,Asset Light,128.3380365364622,+,-,-,Reinvestor
269,BANKBARODA,Mar 2016,-10011.0,-4005.0,-616.0,-14632.0,272,45799,32107,25391.0,-11700.0,-26,5992,525,-6233,-19.0,-5033,-22.0,0.0,-14016.0,High Quality,8.744732417738378,Capital Intensive,-55.20066165176637,-,-,-,Pre-Revenue
270,BANKBARODA,Mar 2017,17865.0,-551.0,-198.0,17116.0,273,44473,29596,19250.0,-4372.0,-10,7937,540,3024,41.0,1855,8.0,15.0,17314.0,High Quality,1.238953972072943,Asset Light,89.94285714285715,+,-,-,Reinvestor
271,BANKBARODA,Mar 2018,-59692.0,-414.0,3413.0,-56692.0,274,46056,29160,26093.0,-9197.0,-20,7992,901,-2106,-9.0,-1836,-7.0,0.0,-60106.0,High Quality,0.8989056800416885,Asset Light,-230.35296822902694,-,-,+,Growth Funded by Debt
272,BANKBARODA,Mar 2019,-1449.0,-2537.0,4449.0,462.0,275,52906,32506,25815.0,-5414.0,-10,7887,948,1525,29.0,1166,4.0,0.0,-3986.0,Accrual Risk,4.795297319774694,Moderate,-15.440635289560333,-,-,+,Growth Funded by Debt
273,BANKBARODA,Mar 2020,18531.0,-139.0,14729.0,33120.0,276,78895,50040,40583.0,-11728.0,-15,12191,1697,-1234,-99.0,981,2.0,0.0,18392.0,High Quality,0.1761835350782686,Asset Light,45.319468743069756,+,-,+,Mixed
274,BANKBARODA,Mar 2021,-887.0,-471.0,-986.0,-2344.0,277,74314,43201,38070.0,-6957.0,-9,14687,1357,6373,77.0,1620,3.0,0.0,-1358.0,Accrual Risk,0.6337971310923918,Asset Light,-3.5671132125032834,-,-,-,Pre-Revenue
275,BANKBARODA,Mar 2022,6210.0,-3645.0,-998.0,1567.0,278,73385,38815,37518.0,-2948.0,-4,14395,1438,10008,23.0,7933,15.0,19.0,2565.0,Moderate,4.9669550998160386,Moderate,6.836718375179913,+,-,-,Reinvestor
276,BANKBARODA,Mar 2023,-21354.0,-1096.0,-5405.0,-27855.0,279,94503,49942,38231.0,6329.0,7,16275,2040,20565,29.0,15005,29.0,19.0,-22450.0,Accrual Risk,1.159751542279081,Asset Light,-58.7219795453951,-,-,-,Pre-Revenue
277,BANKBARODA,Mar 2024,-6274.0,-1285.0,5476.0,-2084.0,280,118379,69899,44379.0,4102.0,3,23399,1702,25799,29.0,18869,36.0,21.0,-7559.0,Accrual Risk,1.0854965830088108,Asset Light,-17.03283084341693,-,-,+,Growth Funded by Debt
278,BEL,Mar 2013,-1539.0,1753.0,-158.0,56.0,295,6273,5604,669.0,11.0,622,7,136,1147,21.0,911,1.0,20.0,214.0,Accrual Risk,27.94516180455922,Capital Intensive,31.988041853512705,-,+,-,Other
279,BEL,Mar 2014,-569.0,759.0,-213.0,-23.0,296,6518,5593,925.0,14.0,438,7,150,1206,21.0,952,1.0,20.0,190.0,Accrual Risk,11.644676281067811,Capital Intensive,20.54054054054054,-,+,-,Other
280,BEL,Mar 2015,1434.0,-839.0,-209.0,386.0,297,7093,5913,1179.0,17.0,507,7,166,1513,21.0,1197,2.0,20.0,595.0,High Quality,11.828563372338925,Capital Intensive,50.46649703138253,+,-,-,Reinvestor
281,BEL,Mar 2016,2260.0,-1470.0,-318.0,472.0,298,7354,5961,1393.0,19.0,573,10,192,1764,24.0,1337,2.0,31.0,790.0,High Quality,19.989121566494426,Capital Intensive,56.71213208901651,+,-,-,Reinvestor
282,BEL,Mar 2017,-61.0,3115.0,-2857.0,197.0,299,8656,6864,1792.0,21.0,420,18,212,1983,24.0,1523,2.0,33.0,3054.0,Accrual Risk,35.9865988909427,Capital Intensive,170.42410714285714,-,+,-,Other
283,BEL,Mar 2018,-687.0,-6.0,-1202.0,-1895.0,300,10401,8361,2039.0,20.0,196,6,272,1957,28.0,1431,2.0,34.0,-693.0,Accrual Risk,0.05768676088837611,Asset Light,-33.98724865129966,-,-,-,Pre-Revenue
284,BEL,Mar 2019,1514.0,-896.0,-663.0,-45.0,301,12164,9255,2909.0,24.0,73,16,338,2628,30.0,1887,3.0,44.0,618.0,Moderate,7.365998026964814,Moderate,21.244413887933998,+,-,-,Reinvestor
285,BEL,Mar 2020,2570.0,-649.0,-1061.0,861.0,302,12968,10209,2759.0,21.0,99,8,372,2478,28.0,1825,3.0,37.0,1921.0,High Quality,5.004626773596545,Moderate,69.62667633200435,+,-,-,Reinvestor
286,BEL,Mar 2021,5093.0,-2595.0,-1076.0,1422.0,303,14109,10895,3214.0,23.0,125,10,387,2942,30.0,2100,3.0,46.0,2498.0,High Quality,18.392515415692113,Capital Intensive,77.7224642190417,+,-,-,Reinvestor
